2018-02-28T13:46:46.596+0800 I CONTROL  [initandlisten] MongoDB starting : pid=29077 port=27006 dbpath=/usr/local/mongo-cluster-sharding/shards/node6/data/db 64-bit host=kieren.local
2018-02-28T17:05:34.996+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:35.134+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.134+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.134+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.134+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:05:35.497+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.497+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.498+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.498+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:35.639+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.639+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.640+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.640+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:05:35.640+0800 I NETWORK  [replSetDistLockPinger] All nodes for set configset are down. This has happened for 1011 checks in a row.
2018-02-28T17:05:35.999+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.999+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.999+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:35.999+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:36.141+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.141+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.141+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.141+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:05:36.500+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.501+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.501+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.501+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:36.643+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.643+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.644+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:36.644+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:05:37.002+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.002+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.002+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.002+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:37.147+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.147+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.147+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.147+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:05:37.503+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.503+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.503+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.503+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:37.652+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.652+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.652+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:37.652+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:05:38.004+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.004+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.004+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.004+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:38.157+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.157+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.157+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.157+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:05:38.157+0800 I NETWORK  [replSetDistLockPinger] All nodes for set configset are down. This has happened for 1021 checks in a row.
2018-02-28T17:05:38.506+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.506+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.507+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.507+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:38.661+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.661+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.662+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:38.662+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:05:39.008+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.008+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.009+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.009+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:39.167+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.167+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.167+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.167+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:05:39.510+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.510+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.510+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.510+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:39.672+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.673+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.673+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:39.673+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:05:40.012+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.012+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.012+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.012+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:40.178+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.178+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.178+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.178+0800 W NETWORK  [shard registry reload] No primary detected for set configset
2018-02-28T17:05:40.514+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.514+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.514+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.515+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:40.683+0800 W NETWORK  [shard registry reload] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.683+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.683+0800 W NETWORK  [replSetDistLockPinger] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:40.683+0800 W NETWORK  [replSetDistLockPinger] No primary detected for set configset
2018-02-28T17:05:40.683+0800 I NETWORK  [replSetDistLockPinger] All nodes for set configset are down. This has happened for 1031 checks in a row.
2018-02-28T17:05:40.683+0800 W SHARDING [replSetDistLockPinger] pinging failed for distributed lock pinger :: caused by :: FailedToSatisfyReadPreference: could not find host matching read preference { mode: "primary" } for set configset
2018-02-28T17:05:40.684+0800 I SHARDING [shard registry reload] Periodic reload of shard registry failed  :: caused by :: 133 could not get updated shard list from config server due to could not find host matching read preference { mode: "nearest" } for set configset; will retry after 30s
2018-02-28T17:05:41.015+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:41.015+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:41.016+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:41.016+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:41.517+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:41.518+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:41.518+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:41.518+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:42.019+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:42.019+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:42.019+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:42.019+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:42.521+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:42.521+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:42.521+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:42.522+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:42.522+0800 W SHARDING [initandlisten] Error initializing sharding state, sleeping for 2 seconds and trying again :: caused by :: FailedToSatisfyReadPreference: Error loading clusterID :: caused by :: could not find host matching read preference { mode: "nearest" } for set configset
2018-02-28T17:05:44.522+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:44.522+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:44.523+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:44.523+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:45.024+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:45.024+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:45.025+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:45.025+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:45.526+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:45.526+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:45.527+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:45.527+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:46.028+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:46.028+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:46.029+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:46.029+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:46.529+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:46.529+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:46.530+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:46.530+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:47.031+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:47.031+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:47.032+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:47.032+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:47.032+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 1041 checks in a row.
2018-02-28T17:05:47.533+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:47.533+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:47.533+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:47.533+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:48.035+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:48.035+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:48.035+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:48.036+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:48.537+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:48.538+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:48.538+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:48.538+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:49.039+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:49.039+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:49.039+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:49.039+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:49.541+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:49.541+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:49.542+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:49.542+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:50.042+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:50.043+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:50.043+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:50.043+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:50.544+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:50.544+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:50.544+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:50.544+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:51.046+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:51.046+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:51.046+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:51.046+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:51.548+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:51.548+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:51.548+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:51.549+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:52.049+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:52.050+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:52.050+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:52.050+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:52.050+0800 I NETWORK  [initandlisten] All nodes for set configset are down. This has happened for 1051 checks in a row.
2018-02-28T17:05:52.551+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:52.551+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:52.551+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:52.551+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:53.053+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:53.053+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:53.053+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:53.053+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:53.554+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:53.555+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:53.555+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:53.555+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:54.056+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:54.057+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:54.057+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:54.057+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:54.559+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:54.559+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:54.559+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:54.559+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:55.061+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:55.061+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:55.061+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:55.061+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:55.563+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:55.563+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28002, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:55.563+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:55.563+0800 W NETWORK  [initandlisten] No primary detected for set configset
2018-02-28T17:05:56.065+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28003, in(checking socket for error after poll), reason: Connection refused
2018-02-28T17:05:56.065+0800 W NETWORK  [initandlisten] Failed to connect to 127.0.0.1:28001, in(checking socket for error after poll), reason: Connection refused
